caption,id,video_path
Three people exercise.,hNECyt6Bo0A_5_10.avi,./feature_dirs_training\hNECyt6Bo0A_5_10.avi.npy
A man is shooting a gun.,4R-tumAGrtU_12_22.avi,./feature_dirs_training\4R-tumAGrtU_12_22.avi.npy
A man plays the drums.,bb6V0Grtub4_174_185.avi,./feature_dirs_training\bb6V0Grtub4_174_185.avi.npy
A man is doing baskets.,PmrTDZy3f2M_35_39.avi,./feature_dirs_training\PmrTDZy3f2M_35_39.avi.npy
Food is cut.,nq4hG6qgyPs_240_251.avi,./feature_dirs_training\nq4hG6qgyPs_240_251.avi.npy
Women are dancing.,pRpeEdMmmQ0_65_70.avi,./feature_dirs_training\pRpeEdMmmQ0_65_70.avi.npy
A car is moving.,OIjsSu_I4So_6_10.avi,./feature_dirs_training\OIjsSu_I4So_6_10.avi.npy
A boy is cutting grass.,IY1Fn796MoY_7_10.avi,./feature_dirs_training\IY1Fn796MoY_7_10.avi.npy
A lion is pawing a man.,ao-9B8IV9_E_37_44.avi,./feature_dirs_training\ao-9B8IV9_E_37_44.avi.npy
A cat attacks a shoe.,3FnUTQMJVXI_31_36.avi,./feature_dirs_training\3FnUTQMJVXI_31_36.avi.npy
A monkey attacks a dog.,KpmVL4ANieA_0_9.avi,./feature_dirs_training\KpmVL4ANieA_0_9.avi.npy
A woman is boiling okra.,-9CUm-2cui8_39_44.avi,./feature_dirs_training\-9CUm-2cui8_39_44.avi.npy
A man laying in the sand,TwQzFqBqgeA_0_10.avi,./feature_dirs_training\TwQzFqBqgeA_0_10.avi.npy
A cat meows.,1hPxGmTGarM_9_19.avi,./feature_dirs_training\1hPxGmTGarM_9_19.avi.npy
A woman is cutting a shrimp.,qeKX-N1nKiM_37_43.avi,./feature_dirs_training\qeKX-N1nKiM_37_43.avi.npy
A chef butters some bread.,1dfR0A_BXjw_545_560.avi,./feature_dirs_training\1dfR0A_BXjw_545_560.avi.npy
The steward rolled out a cart.,cs33MNhpRNw_16_21.avi,./feature_dirs_training\cs33MNhpRNw_16_21.avi.npy
A woman is mixing eggs.,WTf5EgVY5uU_108_116.avi,./feature_dirs_training\WTf5EgVY5uU_108_116.avi.npy
a girl making her bed,htry5uxX0-Y_45_52.avi,./feature_dirs_training\htry5uxX0-Y_45_52.avi.npy
A girl dives into water.,a0g7wtBkS98_34_42.avi,./feature_dirs_training\a0g7wtBkS98_34_42.avi.npy
Someone is marinating meat.,bQJQGoJF7_k_145_153.avi,./feature_dirs_training\bQJQGoJF7_k_145_153.avi.npy
A man fires a gun.,RieF9wrFd8s_1_8.avi,./feature_dirs_training\RieF9wrFd8s_1_8.avi.npy
A woman is seasoning eggs.,0lh_UWF9ZP4_79_82.avi,./feature_dirs_training\0lh_UWF9ZP4_79_82.avi.npy
A car blows up.,X_NLV2KCnIE_60_70.avi,./feature_dirs_training\X_NLV2KCnIE_60_70.avi.npy
A woman is mixing ingrediants.,qeKX-N1nKiM_106_115.avi,./feature_dirs_training\qeKX-N1nKiM_106_115.avi.npy
A man and a woman check in a hotel.,8BL9qmFRbd4_6_13.avi,./feature_dirs_training\8BL9qmFRbd4_6_13.avi.npy
A man cuts some meat.,WPG-BIWOrG4_672_677.avi,./feature_dirs_training\WPG-BIWOrG4_672_677.avi.npy
The person is cooking vegetables.,KPPCwmU5OHQ_467_472.avi,./feature_dirs_training\KPPCwmU5OHQ_467_472.avi.npy
A man rides a horse.,yU5sxW9bErQ_0_17.avi,./feature_dirs_training\yU5sxW9bErQ_0_17.avi.npy
Men are riding horses.,XNV7hKVu-Xg_40_47.avi,./feature_dirs_training\XNV7hKVu-Xg_40_47.avi.npy
Peguins are walking.,YUlG_PKzpvc_0_8.avi,./feature_dirs_training\YUlG_PKzpvc_0_8.avi.npy
A man is riding a horse.,PiyoeFC31kE_9_27.avi,./feature_dirs_training\PiyoeFC31kE_9_27.avi.npy
A woman cracks an egg.,9zXqkHvs0po_59_65.avi,./feature_dirs_training\9zXqkHvs0po_59_65.avi.npy
A branch is chopped.,L9wD3kw-8FE_65_73.avi,./feature_dirs_training\L9wD3kw-8FE_65_73.avi.npy
A man drops a bag on an elevator.,D1tTBncIsm8_198_205.avi,./feature_dirs_training\D1tTBncIsm8_198_205.avi.npy
A kid pushes a stroller.,mOZkcBcWR8o_6_12.avi,./feature_dirs_training\mOZkcBcWR8o_6_12.avi.npy
Zebras are running.,RMznbCn5sQs_0_10.avi,./feature_dirs_training\RMznbCn5sQs_0_10.avi.npy
A person peels shrimp.,SzEbtbNSg04_28_48.avi,./feature_dirs_training\SzEbtbNSg04_28_48.avi.npy
A girl blowing bubble gum,IHIa75B9AhI_2_26.avi,./feature_dirs_training\IHIa75B9AhI_2_26.avi.npy
A jet is flying.,ZbzDGXEwtGc_6_15.avi,./feature_dirs_training\ZbzDGXEwtGc_6_15.avi.npy
A man plays a keyboard.,N5wsl86P37Q_1_15.avi,./feature_dirs_training\N5wsl86P37Q_1_15.avi.npy
A man slices rope with a sword.,8PQiaurIiDM_94_99.avi,./feature_dirs_training\8PQiaurIiDM_94_99.avi.npy
Eggs are being chopped.,05gNigkqfNU_78_84.avi,./feature_dirs_training\05gNigkqfNU_78_84.avi.npy
A man slices bread.,uqVCk2oDpSE_194_200.avi,./feature_dirs_training\uqVCk2oDpSE_194_200.avi.npy
A baby is sleeping.,4Hhdr1IPOGs_1_10.avi,./feature_dirs_training\4Hhdr1IPOGs_1_10.avi.npy
Peoples are dancing.,Afmc6FeN-hM_20_24.avi,./feature_dirs_training\Afmc6FeN-hM_20_24.avi.npy
Two girls talk on the phone.,LjimLwAhAOQ_5_15.avi,./feature_dirs_training\LjimLwAhAOQ_5_15.avi.npy
Men are on horses.,cSDkshD2ME0_12_15.avi,./feature_dirs_training\cSDkshD2ME0_12_15.avi.npy
A man falls down,f_GnkweYzzI_35_41.avi,./feature_dirs_training\f_GnkweYzzI_35_41.avi.npy
A woman is slicing food.,kWLNZzuo3do_38_42.avi,./feature_dirs_training\kWLNZzuo3do_38_42.avi.npy
A chef a cooking meat,jxdubZzQrio_33_46.avi,./feature_dirs_training\jxdubZzQrio_33_46.avi.npy
A cat is cleaning itself.,itxzpFW1z7E_22_36.avi,./feature_dirs_training\itxzpFW1z7E_22_36.avi.npy
A woman is boiling mushrooms.,kWLNZzuo3do_86_93.avi,./feature_dirs_training\kWLNZzuo3do_86_93.avi.npy
A man swings from a chain.,O9cOSO9L8Zs_1_16.avi,./feature_dirs_training\O9cOSO9L8Zs_1_16.avi.npy
A girl is making eyelid.,oSnYUfCGiCA_7_17.avi,./feature_dirs_training\oSnYUfCGiCA_7_17.avi.npy
A girl is dancing.,iwpnUHFhjWc_9_14.avi,./feature_dirs_training\iwpnUHFhjWc_9_14.avi.npy
A man is playing piano.,po2tcrG6KzM_2_8.avi,./feature_dirs_training\po2tcrG6KzM_2_8.avi.npy
Someone is making a pizza.,Je3V7U5Ctj4_582_587.avi,./feature_dirs_training\Je3V7U5Ctj4_582_587.avi.npy
A man slices cheese.,3lBHYoI5V8s_30_45.avi,./feature_dirs_training\3lBHYoI5V8s_30_45.avi.npy
A cougar chases a bear.,TjLCJKoot4U_43_65.avi,./feature_dirs_training\TjLCJKoot4U_43_65.avi.npy
A cat is wearing socks.,47D9-U8hn5I_11_16.avi,./feature_dirs_training\47D9-U8hn5I_11_16.avi.npy
A cook peels a potato.,YXixZrSxefk_6_15.avi,./feature_dirs_training\YXixZrSxefk_6_15.avi.npy
A man riding a motorcycle.,msCidKHOh74_392_399.avi,./feature_dirs_training\msCidKHOh74_392_399.avi.npy
A kitten is playing.,nULE40HEWpA_5_11.avi,./feature_dirs_training\nULE40HEWpA_5_11.avi.npy
A cook seasons some meat.,klFyrnrUSck_42_46.avi,./feature_dirs_training\klFyrnrUSck_42_46.avi.npy
A girl takes a picture.,m4D72WXFd8s_557_564.avi,./feature_dirs_training\m4D72WXFd8s_557_564.avi.npy
A man is cutting fish.,WPG-BIWOrG4_683_689.avi,./feature_dirs_training\WPG-BIWOrG4_683_689.avi.npy
A boy is eating.,o4pL7FObqds_137_147.avi,./feature_dirs_training\o4pL7FObqds_137_147.avi.npy
A man is sad.,4QdX5Q3qQsQ_6_14.avi,./feature_dirs_training\4QdX5Q3qQsQ_6_14.avi.npy
Someone is riding a dirt bike.,W6_XuNhgtrM_2_5.avi,./feature_dirs_training\W6_XuNhgtrM_2_5.avi.npy
A man kneads dough.,C9LHk0AJI7U_196_205.avi,./feature_dirs_training\C9LHk0AJI7U_196_205.avi.npy
A man is shooting guns.,F1BwUJ4--Qw_21_38.avi,./feature_dirs_training\F1BwUJ4--Qw_21_38.avi.npy
"A man yells at, and hits a boy.",rVFJzN20jhQ_27_32.avi,./feature_dirs_training\rVFJzN20jhQ_27_32.avi.npy
A man cuts a tomato.,zHy7pM0U49w_110_116.avi,./feature_dirs_training\zHy7pM0U49w_110_116.avi.npy
Kids dance on a stage.,c75SIlAjfjg_6_14.avi,./feature_dirs_training\c75SIlAjfjg_6_14.avi.npy
A woman is reading out loud.,HypgcCT1r68_38_46.avi,./feature_dirs_training\HypgcCT1r68_38_46.avi.npy
A hen is eating a rat.,a8PAY4rvzRM_1_10.avi,./feature_dirs_training\a8PAY4rvzRM_1_10.avi.npy
A monkey is sucking a finger.,zbAk0gX7kas_16_24.avi,./feature_dirs_training\zbAk0gX7kas_16_24.avi.npy
A woman is applying makeup.,iCiGjZEV7VI_65_75.avi,./feature_dirs_training\iCiGjZEV7VI_65_75.avi.npy
A woman is making pizza.,WAa4-cctmDk_55_70.avi,./feature_dirs_training\WAa4-cctmDk_55_70.avi.npy
A man rides a motorcycle.,ItFqogTmAvQ_361_365.avi,./feature_dirs_training\ItFqogTmAvQ_361_365.avi.npy
A man plays a guitar.,fgWFxFg7-GU_10_26.avi,./feature_dirs_training\fgWFxFg7-GU_10_26.avi.npy
A man talks on the phone.,3_51FhosiVY_93_101.avi,./feature_dirs_training\3_51FhosiVY_93_101.avi.npy
A man is skateboarding.,Tm1HjqK0ABg_9_15.avi,./feature_dirs_training\Tm1HjqK0ABg_9_15.avi.npy
The cubs are playing.,p6cg2jWI34M_34_42.avi,./feature_dirs_training\p6cg2jWI34M_34_42.avi.npy
A baby is laughing.,hReROJQpSow_24_30.avi,./feature_dirs_training\hReROJQpSow_24_30.avi.npy
Two girls sing.,-t-ZWaJeH-o_0_15.avi,./feature_dirs_training\-t-ZWaJeH-o_0_15.avi.npy
A man is firing a gun.,bnN_o0Hkn3M_73_80.avi,./feature_dirs_training\bnN_o0Hkn3M_73_80.avi.npy
A woman is drinking.,2LgrGHWSy6k_122_135.avi,./feature_dirs_training\2LgrGHWSy6k_122_135.avi.npy
A man is mowing.,xEDCfcMZlZY_37_41.avi,./feature_dirs_training\xEDCfcMZlZY_37_41.avi.npy
A horse falls down.,onW5hJXnI5s_126_133.avi,./feature_dirs_training\onW5hJXnI5s_126_133.avi.npy
A boy is speaking.,9LSuyLyuUiM_3_6.avi,./feature_dirs_training\9LSuyLyuUiM_3_6.avi.npy
A woman is getting up.,ao-9B8IV9_E_77_81.avi,./feature_dirs_training\ao-9B8IV9_E_77_81.avi.npy
An animal eats.,vDhEpqfhVI0_0_8.avi,./feature_dirs_training\vDhEpqfhVI0_0_8.avi.npy
A squirrel has a cup on its head.,GcfWD62sbcs_13_33.avi,./feature_dirs_training\GcfWD62sbcs_13_33.avi.npy
A boy runs into wall,yfMTsYcLt10_0_7.avi,./feature_dirs_training\yfMTsYcLt10_0_7.avi.npy
A chef mixing food,t3VPeyYL-fI_35_39.avi,./feature_dirs_training\t3VPeyYL-fI_35_39.avi.npy
A baby is dancing.,1dYpcVv6n3Y_0_18.avi,./feature_dirs_training\1dYpcVv6n3Y_0_18.avi.npy
A girl shots a gun.,6eokrw6_bjU_1_9.avi,./feature_dirs_training\6eokrw6_bjU_1_9.avi.npy
A dog climbs in a dryer.,i2sRHf9m5KM_28_42.avi,./feature_dirs_training\i2sRHf9m5KM_28_42.avi.npy
Two people are dancing.,sBjr8UJOpsQ_149_169.avi,./feature_dirs_training\sBjr8UJOpsQ_149_169.avi.npy
A man climbs up a rope.,xxHx6s_DbUo_82_86.avi,./feature_dirs_training\xxHx6s_DbUo_82_86.avi.npy
A man wipes down a freezer.,Zg0p5TXi_Cc_30_46.avi,./feature_dirs_training\Zg0p5TXi_Cc_30_46.avi.npy
A woman is buttering some bread.,c51L6ZxZGjQ_137_154.avi,./feature_dirs_training\c51L6ZxZGjQ_137_154.avi.npy
A dog is catching a fish.,LYSPQqUvNO0_43_57.avi,./feature_dirs_training\LYSPQqUvNO0_43_57.avi.npy
Two men are fighting.,DB-3-TVjrxU_58_75.avi,./feature_dirs_training\DB-3-TVjrxU_58_75.avi.npy
A man is dancing.,0M-PyX2DbZc_25_31.avi,./feature_dirs_training\0M-PyX2DbZc_25_31.avi.npy
A man drinks beer.,wSwwS_0MKEc_68_78.avi,./feature_dirs_training\wSwwS_0MKEc_68_78.avi.npy
Someone is drawing.,nlU3crMsbWI_19_23.avi,./feature_dirs_training\nlU3crMsbWI_19_23.avi.npy
A man sniffs pizza.,6owu8Mow0_g_527_534.avi,./feature_dirs_training\6owu8Mow0_g_527_534.avi.npy
Men play soccer on the beach.,CBD9h0jUq3w_1_7.avi,./feature_dirs_training\CBD9h0jUq3w_1_7.avi.npy
A dog licks a baby.,mJ9eRvxjLc4_0_16.avi,./feature_dirs_training\mJ9eRvxjLc4_0_16.avi.npy
A woman pours oil on a pan.,P4IjNV3lZkQ_136_144.avi,./feature_dirs_training\P4IjNV3lZkQ_136_144.avi.npy
A cook is stirring rice.,UXs3eq68ZjE_280_285.avi,./feature_dirs_training\UXs3eq68ZjE_280_285.avi.npy
A man is wiping a bowl.,5U3xz9Ovmhk_258_265.avi,./feature_dirs_training\5U3xz9Ovmhk_258_265.avi.npy
A man carries a tripod.,u9prcUCHlqM_73_80.avi,./feature_dirs_training\u9prcUCHlqM_73_80.avi.npy
A man plays guitar.,k9Brw_0gncU_14_33.avi,./feature_dirs_training\k9Brw_0gncU_14_33.avi.npy
Food is poured into a bowl.,ok4cM6WTA5E_120_133.avi,./feature_dirs_training\ok4cM6WTA5E_120_133.avi.npy
A man moves his hands.,POv7JaE3vJ8_40_50.avi,./feature_dirs_training\POv7JaE3vJ8_40_50.avi.npy
A cat playing on a trampoline.,KFt5Zz5Mwlo_12_30.avi,./feature_dirs_training\KFt5Zz5Mwlo_12_30.avi.npy
A girl is dancing.,5CU2JhYM8tY_14_45.avi,./feature_dirs_training\5CU2JhYM8tY_14_45.avi.npy
A man chopped a log.,G-M78KIy19E_315_330.avi,./feature_dirs_training\G-M78KIy19E_315_330.avi.npy
A boy is kicking a ball.,_sJ_09Mf1HY_49_72.avi,./feature_dirs_training\_sJ_09Mf1HY_49_72.avi.npy
A man is doing a spin.,uAaWVeaYLdQ_1_12.avi,./feature_dirs_training\uAaWVeaYLdQ_1_12.avi.npy
A woman brushes shrimp.,kWLNZzuo3do_217_222.avi,./feature_dirs_training\kWLNZzuo3do_217_222.avi.npy
A woman is folding paper.,iuqVpMdb1NM_35_43.avi,./feature_dirs_training\iuqVpMdb1NM_35_43.avi.npy
A woman slicing a carrot.,-_hbPLsZvvo_43_55.avi,./feature_dirs_training\-_hbPLsZvvo_43_55.avi.npy
A boy fell off a ledge.,oG6LLGi_n48_51_55.avi,./feature_dirs_training\oG6LLGi_n48_51_55.avi.npy
A dolphin jumps out of water.,8jP8CC2rKj4_80_88.avi,./feature_dirs_training\8jP8CC2rKj4_80_88.avi.npy
A man on a water slide.,HxRK-WqZ5Gk_30_50.avi,./feature_dirs_training\HxRK-WqZ5Gk_30_50.avi.npy
A man is looking in a refrigerator.,4ge5_V-xhP0_138_142.avi,./feature_dirs_training\4ge5_V-xhP0_138_142.avi.npy
A girl is shooting a gun.,8NFoN0K3bPg_20_28.avi,./feature_dirs_training\8NFoN0K3bPg_20_28.avi.npy
A man is slicing a tomato.,e-j59PqJjSM_264_277.avi,./feature_dirs_training\e-j59PqJjSM_264_277.avi.npy
A bike crashes.,6gQu8PWhFoQ_37_41.avi,./feature_dirs_training\6gQu8PWhFoQ_37_41.avi.npy
An animal is walking around.,-uT_1VDvXok_8_15.avi,./feature_dirs_training\-uT_1VDvXok_8_15.avi.npy
A train is moving.,iLr7ZHAq1ro_7_11.avi,./feature_dirs_training\iLr7ZHAq1ro_7_11.avi.npy
A man breaks a board.,xxHx6s_DbUo_182_186.avi,./feature_dirs_training\xxHx6s_DbUo_182_186.avi.npy
A man and woman are boating.,6vSKIUGGLvY_81_87.avi,./feature_dirs_training\6vSKIUGGLvY_81_87.avi.npy
A deer mounts a person.,fVWUaH2mCt4_1_7.avi,./feature_dirs_training\fVWUaH2mCt4_1_7.avi.npy
A plane is landing.,vz71JKcpeUU_0_10.avi,./feature_dirs_training\vz71JKcpeUU_0_10.avi.npy
The lady sliced a tomatoe.,YndZ9YulpTo_61_76.avi,./feature_dirs_training\YndZ9YulpTo_61_76.avi.npy
A woman cuts a carrot.,_O9kWD8nuRU_16_23.avi,./feature_dirs_training\_O9kWD8nuRU_16_23.avi.npy
Batter is stirred.,7xNG7qGY9rw_14_29.avi,./feature_dirs_training\7xNG7qGY9rw_14_29.avi.npy
A boy is playing guitar.,kzyFBlNRohs_82_88.avi,./feature_dirs_training\kzyFBlNRohs_82_88.avi.npy
A woman puts on eye shadow.,wX-Bl25Htag_104_115.avi,./feature_dirs_training\wX-Bl25Htag_104_115.avi.npy
People are dancing.,ogcqFaNbah4_475_487.avi,./feature_dirs_training\ogcqFaNbah4_475_487.avi.npy
A girl is singing,SKhmFSV-XB0_12_18.avi,./feature_dirs_training\SKhmFSV-XB0_12_18.avi.npy
A man plays the tuba.,ETUJipdnfOM_0_5.avi,./feature_dirs_training\ETUJipdnfOM_0_5.avi.npy
A band is playing.,Vg1jyL3cr60_163_186.avi,./feature_dirs_training\Vg1jyL3cr60_163_186.avi.npy
A woman pours sauce in a bowl.,nohvigNMsbo_199_207.avi,./feature_dirs_training\nohvigNMsbo_199_207.avi.npy
A band troupe is performing.,UJKythlXAIY_17_21.avi,./feature_dirs_training\UJKythlXAIY_17_21.avi.npy
Men are riding horses at night.,RQYLGNbal2c_5_10.avi,./feature_dirs_training\RQYLGNbal2c_5_10.avi.npy
A man is riding a motorcycle.,f-24IxG9ijw_25_40.avi,./feature_dirs_training\f-24IxG9ijw_25_40.avi.npy
A man cuts vegetables.,VahnQw2gTQY_203_210.avi,./feature_dirs_training\VahnQw2gTQY_203_210.avi.npy
A person slices shrimp.,qeKX-N1nKiM_52_59.avi,./feature_dirs_training\qeKX-N1nKiM_52_59.avi.npy
A man is eating.,0hyZ__3YhZc_632_637.avi,./feature_dirs_training\0hyZ__3YhZc_632_637.avi.npy
A man falling down stairs,g9aZcaEg7iY_0_9.avi,./feature_dirs_training\g9aZcaEg7iY_0_9.avi.npy
A dog is eating.,JYNzY9jmsQQ_2_10.avi,./feature_dirs_training\JYNzY9jmsQQ_2_10.avi.npy
A man rides up a car.,EPXsiQw9vvo_1_12.avi,./feature_dirs_training\EPXsiQw9vvo_1_12.avi.npy
A man inspects a dead deer.,YmXCfQm0_CA_109_120.avi,./feature_dirs_training\YmXCfQm0_CA_109_120.avi.npy
A woman puts make-up on.,fIaLVw_Gc_w_99_109.avi,./feature_dirs_training\fIaLVw_Gc_w_99_109.avi.npy
A man plays the guitar.,SFFfhAUEoj0_10_16.avi,./feature_dirs_training\SFFfhAUEoj0_10_16.avi.npy
A woman dances.,ViWQUOGIaSU_9_16.avi,./feature_dirs_training\ViWQUOGIaSU_9_16.avi.npy
A man does a card trick.,4yYapi-5QYQ_33_57.avi,./feature_dirs_training\4yYapi-5QYQ_33_57.avi.npy
Smeone is laying down.,JAFGw0WRHHU_108_116.avi,./feature_dirs_training\JAFGw0WRHHU_108_116.avi.npy
A man is pouring rice to a bowl.,UXs3eq68ZjE_498_504.avi,./feature_dirs_training\UXs3eq68ZjE_498_504.avi.npy
Two puppies playing.,Q6HuQEIJqcA_9_16.avi,./feature_dirs_training\Q6HuQEIJqcA_9_16.avi.npy
A man is giving a talk.,Jj4uYHr65H8_28_35.avi,./feature_dirs_training\Jj4uYHr65H8_28_35.avi.npy
A man playing a flute.,ptHkvYrH9fY_2_10.avi,./feature_dirs_training\ptHkvYrH9fY_2_10.avi.npy
a boy walking over a bridge,ywHBKayhyvQ_19_28.avi,./feature_dirs_training\ywHBKayhyvQ_19_28.avi.npy
A person pets a beaver.,clpgffj3sUw_1_12.avi,./feature_dirs_training\clpgffj3sUw_1_12.avi.npy
A cat steps into a dish.,1qV4wfjTYIo_151_164.avi,./feature_dirs_training\1qV4wfjTYIo_151_164.avi.npy
A man is mixing.,lfGlDg47How_361_367.avi,./feature_dirs_training\lfGlDg47How_361_367.avi.npy
A person cuts up onions.,TgFmoZj3NoM_10_18.avi,./feature_dirs_training\TgFmoZj3NoM_10_18.avi.npy
A man plays guitar.,g36ho6UrBz0_5_20.avi,./feature_dirs_training\g36ho6UrBz0_5_20.avi.npy
A puppet talks on a phone.,H1Bok7Dg7g8_21_26.avi,./feature_dirs_training\H1Bok7Dg7g8_21_26.avi.npy
A man is making pizza.,6owu8Mow0_g_275_280.avi,./feature_dirs_training\6owu8Mow0_g_275_280.avi.npy
The cat is meowing.,yC4eEuURH8c_19_28.avi,./feature_dirs_training\yC4eEuURH8c_19_28.avi.npy
A man is exercising.,TXabUVUxJqI_22_31.avi,./feature_dirs_training\TXabUVUxJqI_22_31.avi.npy
A woman slices garlic.,WTf5EgVY5uU_58_76.avi,./feature_dirs_training\WTf5EgVY5uU_58_76.avi.npy
A frog jumps out of water.,9d57lHEsLU8_1_14.avi,./feature_dirs_training\9d57lHEsLU8_1_14.avi.npy
A band is playing on stage.,RvJH_POzxmc_10_25.avi,./feature_dirs_training\RvJH_POzxmc_10_25.avi.npy
A man is playing football.,q8t7iSGAKik_57_74.avi,./feature_dirs_training\q8t7iSGAKik_57_74.avi.npy
A man plays the guitar.,lSnWhsmlGec_5_10.avi,./feature_dirs_training\lSnWhsmlGec_5_10.avi.npy
A woman is slicing a cub.,WTf5EgVY5uU_76_83.avi,./feature_dirs_training\WTf5EgVY5uU_76_83.avi.npy
A woman is making bubbles.,DGQL5lx-mwE_2_12.avi,./feature_dirs_training\DGQL5lx-mwE_2_12.avi.npy
People are dancing.,3ytUOoa1SBE_12_23.avi,./feature_dirs_training\3ytUOoa1SBE_12_23.avi.npy
A man spoons sauce onto pasta.,hJFBXHtxKIc_298_303.avi,./feature_dirs_training\hJFBXHtxKIc_298_303.avi.npy
A woman cuts some meat.,klFyrnrUSck_25_36.avi,./feature_dirs_training\klFyrnrUSck_25_36.avi.npy
A man is beating another man.,e996zZ0uV_A_196_204.avi,./feature_dirs_training\e996zZ0uV_A_196_204.avi.npy
A woman seasons some fish.,UbmZAe5u5FI_88_98.avi,./feature_dirs_training\UbmZAe5u5FI_88_98.avi.npy
A man gets hit by an egg.,KqKUXRHHkCc_101_105.avi,./feature_dirs_training\KqKUXRHHkCc_101_105.avi.npy
The lady cut paper.,ACOmKiJDkA4_67_74.avi,./feature_dirs_training\ACOmKiJDkA4_67_74.avi.npy
A toddler is on a treadmill.,xTd_IdIcB4s_2_10.avi,./feature_dirs_training\xTd_IdIcB4s_2_10.avi.npy
A girl is exercising.,fY0lZTWlBAg_470_485.avi,./feature_dirs_training\fY0lZTWlBAg_470_485.avi.npy
A cat chases a dog.,gjVBEJGHrXk_26_38.avi,./feature_dirs_training\gjVBEJGHrXk_26_38.avi.npy
A woman flies a kite.,4MjTb5A68VA_111_118.avi,./feature_dirs_training\4MjTb5A68VA_111_118.avi.npy
a man shooting a gun,IAvBB2lv8iw_142_148.avi,./feature_dirs_training\IAvBB2lv8iw_142_148.avi.npy
A man puts wings into a bowl.,Je3V7U5Ctj4_956_961.avi,./feature_dirs_training\Je3V7U5Ctj4_956_961.avi.npy
A woman is cooking.,6t0BpjwYKco_118_127.avi,./feature_dirs_training\6t0BpjwYKco_118_127.avi.npy
Someone folds paper.,bXsKw3TOQXs_30_55.avi,./feature_dirs_training\bXsKw3TOQXs_30_55.avi.npy
A person chops up lettuce.,PeUHy0A1GF0_78_85.avi,./feature_dirs_training\PeUHy0A1GF0_78_85.avi.npy
A woman falls in the sand.,omIPdpxg--4_39_46.avi,./feature_dirs_training\omIPdpxg--4_39_46.avi.npy
Two women dance.,PAN5IVvMlVc_17_23.avi,./feature_dirs_training\PAN5IVvMlVc_17_23.avi.npy
The lady cut up pasta.,SzEbtbNSg04_88_93.avi,./feature_dirs_training\SzEbtbNSg04_88_93.avi.npy
A uses a toilet bowl.,CgWYN5e9K10_30_62.avi,./feature_dirs_training\CgWYN5e9K10_30_62.avi.npy
A man is slicing ribs.,nZSFn51l3hc_660_666.avi,./feature_dirs_training\nZSFn51l3hc_660_666.avi.npy
Someone cut up a cucumber.,-_hbPLsZvvo_19_25.avi,./feature_dirs_training\-_hbPLsZvvo_19_25.avi.npy
A woman rides a horse.,2F9jX7u5nOg_114_130.avi,./feature_dirs_training\2F9jX7u5nOg_114_130.avi.npy
A woman is dicing garlic.,IhwPQL9dFYc_50_59.avi,./feature_dirs_training\IhwPQL9dFYc_50_59.avi.npy
A cook cuts up onions.,m1NR0uNNs5Y_88_94.avi,./feature_dirs_training\m1NR0uNNs5Y_88_94.avi.npy
A man is holding a shirt.,OfgSCMxttCc_86_92.avi,./feature_dirs_training\OfgSCMxttCc_86_92.avi.npy
Balls are bouncing.,-zOrV-5vh1A_69_76.avi,./feature_dirs_training\-zOrV-5vh1A_69_76.avi.npy
A man is skateboarding.,9Bxknsvy3jQ_53_58.avi,./feature_dirs_training\9Bxknsvy3jQ_53_58.avi.npy
A red panda is eating.,06CbMa0kDr8_3_13.avi,./feature_dirs_training\06CbMa0kDr8_3_13.avi.npy
A man is eating.,hJFBXHtxKIc_317_322.avi,./feature_dirs_training\hJFBXHtxKIc_317_322.avi.npy
A man dips bread into chili.,0hyZ__3YhZc_575_580.avi,./feature_dirs_training\0hyZ__3YhZc_575_580.avi.npy
A man plays the guitar.,k-SWy-sU8cE_5_10.avi,./feature_dirs_training\k-SWy-sU8cE_5_10.avi.npy
A man is lifting weights.,TdYN7cePiRI_6_13.avi,./feature_dirs_training\TdYN7cePiRI_6_13.avi.npy
A baby pushes a chair.,pmEKZ6yVewc_0_10.avi,./feature_dirs_training\pmEKZ6yVewc_0_10.avi.npy
A man runs down stairs.,Ylb4pnW-jP4_102_113.avi,./feature_dirs_training\Ylb4pnW-jP4_102_113.avi.npy
A woman slices a potato.,qeKX-N1nKiM_68_72.avi,./feature_dirs_training\qeKX-N1nKiM_68_72.avi.npy
A woman slices shrimp.,0lh_UWF9ZP4_178_182.avi,./feature_dirs_training\0lh_UWF9ZP4_178_182.avi.npy
A man eats a pizza.,6owu8Mow0_g_692_697.avi,./feature_dirs_training\6owu8Mow0_g_692_697.avi.npy
A baby plays with a puppy.,k4hhWYtaQ14_0_10.avi,./feature_dirs_training\k4hhWYtaQ14_0_10.avi.npy
Toy cars are moving.,J8cP93yG1Ao_14_24.avi,./feature_dirs_training\J8cP93yG1Ao_14_24.avi.npy
A man is plowing mud.,AXL1oMdCFUM_45_59.avi,./feature_dirs_training\AXL1oMdCFUM_45_59.avi.npy
A kid falls over.,nTUONeDqhdk_10_15.avi,./feature_dirs_training\nTUONeDqhdk_10_15.avi.npy
A boy is kicking a ball.,S-Civm_fbK8_20_26.avi,./feature_dirs_training\S-Civm_fbK8_20_26.avi.npy
A baby is eating.,97JhYpoWxzY_0_4.avi,./feature_dirs_training\97JhYpoWxzY_0_4.avi.npy
